id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
14859,Female,57,1,3,0,1-2 Year,Yes,2630,160,28,0
81087,Female,37,1,28,0,1-2 Year,Yes,33663,15,134,1
183210,Male,42,1,28,0,1-2 Year,Yes,46553,125,94,0
257887,Male,40,1,28,0,1-2 Year,Yes,40782,122,127,0
162660,Male,56,1,39,0,1-2 Year,Yes,28669,127,239,0
323986,Male,50,1,46,1,1-2 Year,No,2630,160,159,0
179358,Female,27,1,28,1,< 1 Year,No,46007,152,254,0
212291,Female,44,1,47,0,1-2 Year,Yes,37949,155,209,0
63316,Female,36,1,29,1,1-2 Year,No,29046,124,28,0
188691,Female,25,1,18,0,< 1 Year,Yes,27640,152,284,0
198769,Male,22,1,12,1,< 1 Year,No,30681,152,189,0
149670,Female,77,1,28,1,1-2 Year,No,2630,26,247,0
238095,Male,23,1,32,1,< 1 Year,No,29213,26,282,0
99546,Female,47,1,28,0,1-2 Year,Yes,46660,26,187,1
78789,Female,29,1,28,1,< 1 Year,No,24897,152,187,0
339913,Female,25,1,28,1,< 1 Year,No,43989,152,128,0
338630,Male,28,1,46,1,1-2 Year,No,34057,26,19,0
306760,Male,23,1,36,0,< 1 Year,No,2630,152,37,0
339408,Female,28,1,30,1,< 1 Year,No,41618,152,275,0
242961,Female,26,1,28,1,< 1 Year,No,67473,124,141,0
48966,Male,24,1,11,0,< 1 Year,Yes,33573,152,113,0
155298,Male,58,1,28,1,1-2 Year,No,31434,23,180,0
114176,Male,41,1,28,0,1-2 Year,Yes,40827,124,25,0
43061,Female,26,1,26,1,< 1 Year,No,2630,152,265,0
26210,Male,42,1,41,0,1-2 Year,Yes,36360,124,195,1
72137,Female,23,1,37,0,< 1 Year,Yes,23485,152,151,0
93424,Female,42,1,14,1,1-2 Year,No,2630,31,284,0
256390,Male,24,1,13,1,< 1 Year,No,24360,152,82,0
380934,Female,77,1,3,1,1-2 Year,No,34135,26,114,0
4645,Male,43,1,43,0,1-2 Year,Yes,27518,124,171,1
260073,Male,48,1,10,1,1-2 Year,No,23468,26,266,0
284632,Male,38,1,28,0,1-2 Year,Yes,25319,124,76,0
185812,Female,31,1,38,1,1-2 Year,No,20064,124,271,0
8527,Female,44,1,28,0,1-2 Year,Yes,47650,26,182,0
303611,Male,23,1,28,0,< 1 Year,No,36902,152,30,0
206655,Female,21,1,15,1,< 1 Year,No,30002,160,112,0
231445,Male,31,1,1,1,< 1 Year,Yes,2630,124,39,0
342203,Female,23,1,30,0,< 1 Year,Yes,19206,152,243,0
173761,Male,57,1,28,0,1-2 Year,Yes,33273,26,10,0
257628,Female,26,1,15,1,< 1 Year,No,30855,152,262,0
41762,Male,42,1,3,1,1-2 Year,No,2630,26,174,0
50922,Female,23,1,9,1,< 1 Year,No,26830,152,278,0
30175,Male,22,1,46,1,< 1 Year,No,38299,152,290,0
359241,Female,49,1,8,0,1-2 Year,Yes,2630,7,269,1
152568,Male,27,1,34,0,< 1 Year,No,26948,152,146,0
76060,Female,73,1,18,0,1-2 Year,Yes,30822,26,21,0
342929,Female,21,1,24,0,< 1 Year,Yes,21121,160,21,0
298294,Male,30,1,32,1,< 1 Year,No,26928,152,272,0
138294,Male,38,1,28,0,1-2 Year,Yes,52967,122,56,1
329646,Female,25,1,21,1,< 1 Year,No,26340,152,246,0
81843,Male,53,1,29,0,1-2 Year,Yes,33242,124,215,0
145844,Female,22,1,27,1,< 1 Year,No,23494,152,257,0
324770,Male,55,1,28,0,> 2 Years,Yes,72519,124,171,0
101161,Female,35,1,15,1,1-2 Year,No,29737,152,275,0
287440,Male,40,1,36,0,1-2 Year,Yes,2630,152,35,0
28208,Female,23,1,8,1,< 1 Year,No,43699,151,129,0
247311,Male,22,1,6,0,< 1 Year,Yes,2630,152,99,0
276689,Female,23,1,18,0,< 1 Year,Yes,37897,152,14,0
375053,Male,71,1,17,0,1-2 Year,No,28732,26,222,0
352063,Male,39,1,15,1,1-2 Year,No,30801,26,181,0
338372,Male,56,1,28,0,1-2 Year,Yes,55551,124,69,0
211197,Male,36,1,28,0,1-2 Year,Yes,38378,124,150,1
54607,Female,24,1,47,1,< 1 Year,No,23277,152,279,0
279174,Male,71,1,41,0,1-2 Year,Yes,25624,124,28,0
311289,Female,24,1,47,1,< 1 Year,Yes,42289,152,26,0
257310,Male,24,1,35,1,< 1 Year,No,25847,152,190,0
36755,Male,22,1,45,1,< 1 Year,No,27477,152,234,0
98273,Female,25,1,8,0,1-2 Year,Yes,2630,157,155,0
166401,Female,23,1,28,0,1-2 Year,Yes,2630,156,287,0
36172,Female,27,1,30,1,< 1 Year,No,30943,152,47,0
216001,Male,23,1,27,0,< 1 Year,Yes,24457,151,85,0
166120,Male,23,1,28,0,< 1 Year,Yes,66509,152,109,0
72207,Female,23,1,28,1,< 1 Year,No,29094,152,171,0
197711,Female,27,1,2,1,< 1 Year,No,37883,152,70,0
348887,Female,23,1,23,0,< 1 Year,Yes,37211,152,292,0
368966,Male,39,1,19,0,1-2 Year,Yes,33604,31,142,0
169595,Female,24,1,46,1,< 1 Year,No,2630,152,70,0
287060,Female,25,1,15,0,< 1 Year,No,31342,152,220,0
294663,Male,21,1,46,1,< 1 Year,Yes,2630,160,171,0
312140,Male,44,1,34,0,1-2 Year,Yes,33355,124,103,0
298592,Female,34,1,33,0,1-2 Year,Yes,2630,160,235,0
73682,Female,33,1,50,0,1-2 Year,Yes,2630,156,180,0
290378,Female,54,1,2,0,1-2 Year,No,27796,124,162,0
288770,Male,42,1,0,0,1-2 Year,Yes,2630,122,148,0
125603,Female,20,1,7,0,< 1 Year,Yes,40542,160,210,0
141811,Male,45,1,11,0,1-2 Year,Yes,37637,124,134,1
373756,Male,25,1,29,1,< 1 Year,No,24304,152,134,0
67098,Female,60,1,48,0,> 2 Years,Yes,2630,26,233,0
369227,Female,24,1,30,1,< 1 Year,No,26910,152,163,0
322114,Female,47,1,48,0,1-2 Year,Yes,2630,124,187,0
172231,Female,22,1,52,1,< 1 Year,No,35014,152,45,0
214004,Female,56,1,28,0,> 2 Years,Yes,65968,26,179,1
237434,Male,23,1,28,1,< 1 Year,No,48976,152,254,0
72157,Female,24,1,10,1,< 1 Year,No,27969,152,124,0
104028,Male,50,1,28,1,1-2 Year,Yes,37666,124,266,0
237260,Male,57,1,46,1,1-2 Year,No,41844,30,290,0
200714,Male,23,1,29,1,< 1 Year,No,31424,152,56,0
176800,Male,24,1,15,0,< 1 Year,No,41318,152,255,0
100911,Male,43,1,28,0,1-2 Year,Yes,43999,26,50,0
74993,Male,64,1,28,1,1-2 Year,Yes,28993,26,288,0
226420,Male,27,1,9,0,< 1 Year,Yes,23548,152,65,0
68592,Male,45,1,8,0,1-2 Year,Yes,39350,124,233,0
208961,Female,23,1,36,1,< 1 Year,No,27598,152,229,0
379039,Male,68,1,28,0,1-2 Year,Yes,48032,122,121,0
359040,Female,45,1,28,0,1-2 Year,Yes,42292,124,42,1
219127,Male,44,1,28,0,1-2 Year,Yes,29230,26,183,1
83349,Female,57,1,8,0,1-2 Year,Yes,98418,124,169,0
54635,Female,25,1,9,1,< 1 Year,No,23638,152,119,0
204430,Male,49,1,0,1,1-2 Year,No,2630,26,226,0
319100,Male,26,1,46,0,< 1 Year,Yes,33285,152,236,0
85518,Male,25,1,28,0,< 1 Year,Yes,64425,124,275,1
331686,Male,36,1,3,0,1-2 Year,Yes,19015,26,162,1
368446,Female,23,1,37,1,< 1 Year,No,40217,152,210,0
178312,Male,20,1,31,0,< 1 Year,Yes,2630,160,290,0
285596,Male,21,1,36,1,< 1 Year,No,26241,160,260,0
293934,Male,56,1,50,1,1-2 Year,No,23724,65,267,0
44161,Female,48,1,48,0,> 2 Years,Yes,2630,157,207,0
126176,Male,54,1,7,0,1-2 Year,Yes,54565,26,287,0
339742,Male,49,1,28,0,1-2 Year,Yes,2630,26,164,0
4590,Male,26,1,30,0,< 1 Year,Yes,40305,152,222,0
241682,Male,24,1,32,1,< 1 Year,No,30467,152,200,0
86586,Female,36,1,43,0,1-2 Year,No,2630,160,201,0
172687,Male,56,1,47,1,1-2 Year,No,38223,124,291,0
286900,Female,21,1,2,0,< 1 Year,Yes,26097,160,169,0
304368,Male,62,1,46,0,1-2 Year,Yes,35082,124,169,0
231549,Male,40,1,48,0,> 2 Years,Yes,2630,26,170,1
79475,Female,43,1,28,0,1-2 Year,Yes,27155,26,194,0
324097,Male,48,1,20,0,1-2 Year,Yes,2630,26,216,0
259899,Female,61,1,28,0,1-2 Year,Yes,40131,124,55,0
198070,Male,61,1,28,1,1-2 Year,No,42951,55,51,0
92283,Female,23,1,6,1,< 1 Year,No,34685,152,19,0
214589,Male,54,1,28,0,1-2 Year,Yes,70988,124,143,0
88589,Male,33,1,28,1,1-2 Year,No,37360,154,184,0
121325,Male,35,1,8,0,1-2 Year,Yes,24377,26,22,0
266301,Male,46,1,11,0,< 1 Year,Yes,2630,1,82,0
103936,Female,39,1,28,0,1-2 Year,Yes,39549,124,151,0
184983,Male,39,1,28,0,1-2 Year,No,2630,157,137,1
121668,Female,77,1,8,0,1-2 Year,Yes,47461,124,240,0
347949,Male,26,1,21,1,< 1 Year,No,18904,152,159,0
151155,Female,23,1,37,0,< 1 Year,Yes,26994,152,181,0
354314,Male,45,1,28,0,1-2 Year,Yes,84585,122,22,1
67059,Male,50,1,19,0,1-2 Year,Yes,28029,13,19,0
275388,Female,25,1,15,1,< 1 Year,No,2630,152,116,0
318791,Male,29,1,21,1,< 1 Year,No,30881,152,50,0
123183,Male,25,1,30,1,< 1 Year,No,20944,152,194,0
38224,Female,60,1,28,0,1-2 Year,Yes,2630,158,142,0
375023,Male,21,1,15,0,< 1 Year,Yes,29870,152,131,0
230922,Male,56,1,28,0,1-2 Year,Yes,29095,155,54,0
176828,Female,29,1,27,1,< 1 Year,No,2630,152,94,0
179239,Male,23,1,18,1,< 1 Year,No,32270,152,281,0
121920,Female,52,1,28,0,1-2 Year,Yes,36288,26,98,0
313451,Male,25,1,8,0,< 1 Year,Yes,48899,152,263,0
140852,Male,21,1,33,1,< 1 Year,No,24442,152,107,0
214283,Male,44,1,28,1,1-2 Year,No,27698,124,128,0
377457,Female,24,1,41,1,< 1 Year,No,69414,152,11,0
234196,Male,22,1,46,1,< 1 Year,No,25517,152,96,0
219215,Male,54,1,46,0,> 2 Years,Yes,37412,124,143,0
334317,Male,29,1,30,1,< 1 Year,No,30991,152,40,0
143231,Female,21,1,3,0,1-2 Year,No,2630,156,299,0
112210,Female,66,1,11,1,1-2 Year,No,36676,124,249,0
353915,Female,21,1,37,0,< 1 Year,Yes,34818,152,93,0
184090,Male,47,1,14,0,> 2 Years,Yes,23986,26,253,0
244195,Male,23,1,29,1,< 1 Year,No,36923,152,266,0
367492,Male,58,1,28,1,1-2 Year,No,43673,26,293,0
200033,Female,36,1,35,0,1-2 Year,Yes,37253,124,158,0
5233,Female,51,1,28,0,1-2 Year,Yes,27407,26,140,0
211998,Female,24,1,47,1,< 1 Year,No,20461,152,99,0
127039,Male,54,1,28,0,> 2 Years,Yes,46262,26,139,0
250544,Male,35,1,20,1,1-2 Year,No,2630,124,289,0
78047,Male,45,1,35,1,1-2 Year,No,48327,26,229,0
99416,Female,23,1,2,1,< 1 Year,Yes,35772,152,248,0
143737,Female,24,1,15,1,< 1 Year,No,18111,152,266,0
57265,Male,49,1,41,0,1-2 Year,Yes,54502,26,223,0
17891,Female,49,1,29,0,1-2 Year,Yes,2630,157,294,1
208186,Female,54,1,46,0,1-2 Year,Yes,26735,26,21,0
9182,Male,21,1,8,0,< 1 Year,Yes,43960,152,259,0
350905,Male,44,1,28,0,1-2 Year,Yes,38452,124,178,0
207651,Male,21,1,17,1,< 1 Year,No,43054,160,95,0
309638,Female,22,1,8,0,< 1 Year,Yes,42437,152,140,0
302772,Female,24,1,28,1,< 1 Year,No,39334,152,190,0
74444,Male,32,1,29,1,< 1 Year,No,29709,152,121,0
209288,Female,46,1,18,0,1-2 Year,Yes,37189,124,118,1
109911,Female,32,1,6,1,< 1 Year,No,25434,152,131,0
55434,Male,28,1,14,1,< 1 Year,No,23847,152,155,0
377706,Female,37,1,19,0,> 2 Years,Yes,2630,124,57,0
271782,Male,53,1,28,0,1-2 Year,Yes,2630,124,285,1
326721,Male,35,1,48,0,1-2 Year,Yes,2630,124,234,0
4025,Female,24,1,33,1,< 1 Year,No,25740,152,107,0
267439,Female,61,1,28,0,1-2 Year,Yes,36917,26,236,0
163193,Male,57,1,46,1,1-2 Year,No,26794,124,130,0
65730,Female,20,1,34,0,< 1 Year,Yes,2630,160,201,0
316480,Male,28,1,41,1,< 1 Year,No,2630,152,141,0
259526,Male,47,1,28,0,1-2 Year,Yes,40338,52,268,0
342862,Male,72,1,47,0,> 2 Years,Yes,38180,124,140,0
140377,Male,62,1,28,1,1-2 Year,No,45954,26,93,0
157253,Male,53,1,28,0,1-2 Year,Yes,40118,13,137,0
198204,Female,24,1,14,1,< 1 Year,No,29694,152,60,0
226163,Male,57,1,9,1,1-2 Year,No,32875,124,17,0
132591,Male,49,1,28,0,1-2 Year,Yes,26985,26,192,0
377268,Female,22,1,33,1,< 1 Year,No,31947,152,51,0
123698,Female,22,1,15,1,< 1 Year,No,20155,152,128,0
143320,Female,28,1,7,1,< 1 Year,Yes,2630,160,299,0
316143,Male,51,1,28,0,> 2 Years,Yes,2630,124,32,0
297448,Female,42,1,8,0,1-2 Year,Yes,43727,7,272,1
309426,Male,65,1,50,0,1-2 Year,Yes,2630,156,159,0
58399,Male,43,1,28,0,1-2 Year,Yes,36619,26,201,0
72057,Male,44,1,28,0,1-2 Year,Yes,34493,18,84,0
206912,Male,54,1,28,0,1-2 Year,Yes,52908,26,129,1
6886,Female,20,1,37,1,< 1 Year,No,2630,160,259,0
157154,Male,65,1,46,0,1-2 Year,Yes,22656,26,159,0
175191,Female,47,1,47,1,1-2 Year,No,45242,26,217,0
67190,Female,26,1,36,1,< 1 Year,No,27643,152,133,0
206356,Male,50,1,46,0,1-2 Year,Yes,31475,26,261,0
246300,Male,29,1,50,1,< 1 Year,No,33813,152,73,0
46341,Female,53,1,50,0,1-2 Year,Yes,32297,26,170,0
86335,Male,27,1,21,0,1-2 Year,No,41904,155,219,0
117338,Male,44,1,28,1,1-2 Year,No,35169,124,21,0
227870,Female,69,1,8,0,1-2 Year,Yes,47936,26,144,0
376598,Male,41,1,8,1,1-2 Year,No,44041,19,33,0
6325,Female,49,1,28,0,1-2 Year,No,41334,26,143,0
6742,Male,27,1,6,1,< 1 Year,No,27146,152,256,0
346337,Male,52,1,28,0,1-2 Year,No,44863,26,245,0
219455,Male,25,1,8,1,< 1 Year,No,40865,152,256,0
172911,Female,23,1,10,0,< 1 Year,No,36463,152,22,0
91708,Male,50,1,28,0,> 2 Years,Yes,52288,26,178,1
355053,Male,53,1,28,1,1-2 Year,No,39249,29,154,0
268813,Male,44,1,41,0,1-2 Year,Yes,20246,12,267,0
19055,Male,26,1,10,1,< 1 Year,No,29275,152,296,0
239373,Female,27,1,11,1,< 1 Year,No,22946,152,152,0
312279,Male,38,1,46,1,1-2 Year,No,27226,124,202,0
247124,Female,23,1,6,1,< 1 Year,No,21511,152,246,0
264225,Female,42,1,46,1,1-2 Year,No,26252,124,144,0
197166,Female,27,1,35,1,< 1 Year,No,20921,152,283,0
277996,Male,44,1,28,0,1-2 Year,Yes,54526,26,262,0
371636,Male,22,1,28,0,< 1 Year,Yes,29985,154,195,0
63036,Female,30,1,8,0,< 1 Year,Yes,2630,152,171,0
20671,Male,25,1,4,1,< 1 Year,No,33850,152,90,0
224126,Male,41,1,39,0,1-2 Year,Yes,40488,124,253,0
367738,Male,31,1,41,0,< 1 Year,Yes,29605,26,203,0
325489,Male,57,1,28,1,1-2 Year,No,38533,26,265,0
224640,Male,43,1,11,0,1-2 Year,Yes,38115,124,109,1
50208,Female,22,1,28,1,< 1 Year,No,37872,152,98,0
310390,Male,30,1,35,0,< 1 Year,Yes,32992,156,91,0
247524,Female,24,1,15,1,< 1 Year,No,29330,152,255,0
294712,Female,22,1,50,1,< 1 Year,No,24691,152,198,0
75918,Male,61,1,11,1,1-2 Year,No,21543,26,113,0
44604,Female,25,1,3,1,< 1 Year,No,22704,152,159,0
235144,Male,41,1,8,1,1-2 Year,No,31437,124,100,0
311085,Female,55,1,30,0,1-2 Year,Yes,23531,124,268,1
380395,Female,64,1,8,1,1-2 Year,No,2630,124,233,0
272816,Male,29,1,21,0,< 1 Year,No,33919,152,215,0
8235,Female,24,1,12,0,< 1 Year,Yes,26444,152,26,0
64626,Female,30,1,41,1,< 1 Year,No,28698,152,265,0
207860,Male,70,1,33,1,1-2 Year,No,37226,124,71,0
179622,Male,47,1,48,1,1-2 Year,No,2630,26,15,0
131084,Female,43,1,46,0,1-2 Year,Yes,40921,124,238,0
142300,Male,77,1,8,1,1-2 Year,No,44658,26,53,0
268000,Male,60,1,28,1,1-2 Year,Yes,61615,26,56,0
195440,Male,22,1,28,0,< 1 Year,Yes,35831,153,85,1
329276,Male,36,1,28,0,1-2 Year,Yes,30838,122,37,1
137280,Male,44,1,28,0,1-2 Year,Yes,43303,26,13,0
56876,Female,25,1,11,1,< 1 Year,No,24096,152,266,0
87373,Male,50,1,47,1,1-2 Year,No,35854,16,231,0
332471,Female,24,1,28,1,< 1 Year,No,37740,152,252,0
248140,Female,36,1,15,1,1-2 Year,No,33030,25,102,0
69508,Female,33,1,28,0,1-2 Year,Yes,34469,157,104,0
360152,Female,49,1,8,0,1-2 Year,Yes,30446,7,290,1
37675,Male,43,1,28,0,1-2 Year,Yes,64206,52,251,0
30676,Male,53,1,12,0,1-2 Year,No,2630,157,42,0
183558,Female,38,1,46,1,1-2 Year,Yes,2630,156,200,0
117911,Female,33,1,28,0,1-2 Year,Yes,40516,124,119,0
61527,Male,52,1,28,0,1-2 Year,Yes,49734,124,175,0
13550,Female,50,1,41,0,1-2 Year,Yes,36613,26,94,0
24340,Male,23,1,30,1,< 1 Year,No,29186,152,245,0
165287,Male,21,1,18,1,< 1 Year,No,2630,152,126,0
122136,Male,24,1,6,1,< 1 Year,No,25826,152,55,0
166365,Female,20,1,3,1,< 1 Year,No,37312,160,273,0
95514,Male,23,1,10,1,< 1 Year,No,2630,152,298,0
169203,Female,40,1,15,0,1-2 Year,Yes,29671,152,249,0
209864,Male,63,1,45,1,1-2 Year,No,45745,26,226,0
356882,Male,32,1,48,0,1-2 Year,Yes,2630,156,196,0
354842,Male,65,1,11,1,1-2 Year,No,30441,152,296,0
164796,Male,47,1,41,0,1-2 Year,No,2630,156,115,0
191590,Female,44,1,15,1,1-2 Year,No,30641,26,146,0
105005,Female,59,1,18,0,1-2 Year,Yes,40256,151,244,0
195153,Female,26,1,37,0,< 1 Year,Yes,21474,152,205,0
343071,Male,24,1,28,1,< 1 Year,No,23793,152,54,0
82897,Male,45,1,28,0,1-2 Year,Yes,28282,26,176,1
246987,Male,44,1,28,0,1-2 Year,Yes,47615,26,297,0
290056,Male,35,1,28,0,1-2 Year,Yes,38968,29,294,0
326767,Female,25,1,47,1,< 1 Year,No,23822,152,130,0
76700,Male,43,1,28,0,1-2 Year,Yes,30508,124,218,0
366543,Male,49,1,8,1,1-2 Year,No,2630,124,269,0
324528,Male,71,1,39,0,> 2 Years,Yes,29254,26,208,0
373265,Male,44,1,46,1,1-2 Year,No,2630,124,246,0
275782,Male,51,1,41,0,1-2 Year,Yes,33204,124,260,0
27513,Female,43,1,28,0,1-2 Year,Yes,37681,26,102,0
62048,Female,43,1,1,1,1-2 Year,No,2630,26,173,0
339732,Male,68,1,28,0,1-2 Year,Yes,43844,26,127,0
289604,Male,29,1,6,0,< 1 Year,Yes,2630,152,31,0
5441,Male,55,1,28,0,1-2 Year,Yes,34009,26,266,1
249971,Female,24,1,29,1,< 1 Year,No,43640,152,282,0
181753,Female,66,1,35,0,1-2 Year,Yes,28935,26,204,1
380903,Male,31,1,21,1,< 1 Year,No,18317,152,51,0
365133,Female,21,1,41,1,< 1 Year,No,29884,152,89,0
349434,Male,42,1,18,0,1-2 Year,Yes,25674,124,256,0
146759,Female,59,1,28,1,1-2 Year,No,2630,26,51,0
220943,Male,25,1,6,1,< 1 Year,No,31159,152,68,0
134838,Male,24,1,46,1,< 1 Year,No,27045,152,281,0
297578,Female,41,1,8,1,1-2 Year,No,2630,25,260,0
205119,Female,24,1,8,0,< 1 Year,No,44609,151,205,0
295335,Male,22,1,8,1,< 1 Year,Yes,33915,152,154,0
256370,Male,21,1,33,0,< 1 Year,Yes,2630,160,201,0
277312,Female,24,1,2,0,< 1 Year,Yes,33187,151,278,0
181870,Male,24,1,14,1,< 1 Year,No,29259,152,172,0
327800,Male,21,1,28,1,< 1 Year,No,26595,152,225,0
180676,Male,24,1,36,1,< 1 Year,No,30295,152,257,0
287782,Male,60,1,28,0,1-2 Year,No,2630,26,191,0
55898,Male,41,1,8,1,1-2 Year,No,35511,26,114,0
78752,Male,36,1,28,0,1-2 Year,Yes,34961,60,281,0
285310,Male,23,1,9,1,< 1 Year,No,36511,152,101,0
163685,Male,61,1,39,0,1-2 Year,Yes,34248,124,266,0
166302,Male,25,1,27,0,< 1 Year,Yes,29011,152,91,0
263309,Male,44,1,6,1,1-2 Year,No,24886,26,291,0
326431,Female,24,1,30,1,< 1 Year,No,25077,152,10,0
245333,Female,43,1,28,1,1-2 Year,No,40128,26,71,0
232589,Male,44,1,28,0,1-2 Year,Yes,55830,26,63,1
71747,Female,25,1,28,1,< 1 Year,No,58225,152,190,0
309769,Female,28,1,11,1,< 1 Year,No,23506,152,227,0
231,Male,42,1,31,0,1-2 Year,Yes,2630,124,181,0
111356,Male,38,1,15,1,1-2 Year,No,36023,152,141,0
325913,Male,55,1,47,1,1-2 Year,Yes,36766,26,190,0
48466,Male,74,1,3,0,1-2 Year,Yes,2630,26,100,0
340365,Male,47,1,8,0,1-2 Year,Yes,37297,26,299,0
218653,Male,52,1,3,0,1-2 Year,Yes,25374,26,76,1
173007,Female,41,1,28,0,1-2 Year,No,34611,154,163,0
40725,Male,71,1,14,0,1-2 Year,Yes,25327,26,247,0
302683,Male,52,1,28,0,> 2 Years,Yes,42409,26,174,1
353210,Male,26,1,8,1,< 1 Year,No,45698,152,272,0
30035,Female,77,1,15,1,1-2 Year,No,34685,14,99,0
367621,Male,24,1,8,1,< 1 Year,No,26166,152,247,0
14166,Female,38,1,33,0,1-2 Year,Yes,35528,124,281,0
89963,Female,37,1,28,0,1-2 Year,Yes,43977,154,110,0
326024,Male,29,1,43,0,< 1 Year,Yes,2630,151,81,0
12079,Male,39,1,24,0,1-2 Year,Yes,33802,124,96,0
92598,Male,46,1,28,0,1-2 Year,Yes,36541,124,15,0
313272,Female,37,1,13,0,1-2 Year,Yes,31875,26,57,0
349990,Male,33,1,41,1,< 1 Year,No,24136,152,156,0
338530,Female,23,1,46,1,< 1 Year,No,27440,152,88,0
358247,Male,24,1,30,0,< 1 Year,No,2630,152,155,0
200613,Female,34,1,21,0,1-2 Year,Yes,24165,26,235,1
85670,Male,63,1,28,0,1-2 Year,Yes,20604,29,100,0
178781,Male,59,1,46,0,1-2 Year,No,43063,124,48,0
117530,Female,38,1,28,0,1-2 Year,Yes,37599,124,146,0
266404,Male,47,1,22,0,1-2 Year,Yes,2630,64,77,0
274106,Female,20,1,44,0,< 1 Year,Yes,28939,160,298,0
117824,Female,73,1,28,0,> 2 Years,Yes,39442,26,266,1
57508,Female,36,1,2,1,1-2 Year,No,28223,124,289,0
231097,Male,52,1,39,0,1-2 Year,Yes,32636,26,192,0
238938,Male,65,1,6,1,1-2 Year,No,27194,124,59,0
82325,Male,69,1,17,1,1-2 Year,Yes,37487,26,23,0
210407,Female,23,1,36,0,< 1 Year,Yes,28937,26,208,0
322643,Female,44,1,8,0,1-2 Year,Yes,26939,26,73,0
208848,Male,33,1,4,0,1-2 Year,Yes,28372,163,17,1
109773,Female,35,1,45,0,1-2 Year,Yes,32827,124,63,0
307652,Male,66,1,28,1,1-2 Year,No,34037,122,178,0
339906,Female,63,1,41,0,1-2 Year,Yes,36699,26,154,0
260303,Male,34,1,8,0,1-2 Year,Yes,23878,124,285,0
234148,Female,26,1,8,1,< 1 Year,No,36785,152,181,0
204113,Male,23,1,33,0,< 1 Year,Yes,38324,124,156,0
190974,Male,41,1,12,0,1-2 Year,Yes,44987,124,72,1
211728,Male,34,1,28,0,1-2 Year,Yes,38560,124,73,0
86759,Male,63,1,46,0,1-2 Year,Yes,28464,26,216,0
280201,Male,24,1,15,0,< 1 Year,No,28861,152,295,0
23979,Female,68,1,37,1,1-2 Year,No,38960,122,95,0
206281,Male,39,1,28,0,1-2 Year,Yes,32585,124,183,0
367369,Male,33,1,29,1,< 1 Year,No,36045,152,55,0
187612,Female,54,1,46,0,1-2 Year,Yes,2630,29,71,0
122071,Male,49,1,41,1,1-2 Year,No,39702,124,121,0
132540,Female,45,1,41,1,1-2 Year,No,30589,124,93,0
295529,Male,39,1,28,0,1-2 Year,Yes,34084,122,165,1
334499,Female,20,1,39,0,< 1 Year,Yes,2630,156,207,0
218481,Male,26,1,16,1,< 1 Year,No,39635,152,44,0
233559,Male,66,1,33,0,1-2 Year,Yes,2630,157,82,0
231250,Female,49,1,24,0,1-2 Year,Yes,34435,26,240,0
32123,Female,27,1,6,1,< 1 Year,No,2630,151,81,0
10929,Male,61,1,11,0,1-2 Year,Yes,27408,26,229,0
238481,Female,51,1,41,1,1-2 Year,No,29391,124,98,0
221946,Male,27,1,29,1,< 1 Year,No,2630,160,74,0
220895,Male,47,1,11,0,1-2 Year,Yes,37677,124,286,1
97855,Male,54,1,46,0,1-2 Year,Yes,29186,26,231,0
21317,Male,25,1,28,1,< 1 Year,No,41780,152,53,0
165178,Female,22,1,2,1,< 1 Year,No,22357,152,16,0
345206,Male,41,1,28,0,1-2 Year,Yes,25254,26,198,1
264185,Male,42,1,28,0,1-2 Year,Yes,23058,124,174,0
313120,Male,53,1,28,0,1-2 Year,No,46417,124,154,0
113773,Male,22,1,41,1,< 1 Year,No,24408,152,50,0
108691,Male,62,1,43,0,1-2 Year,Yes,47535,124,272,0
95335,Male,21,1,28,0,< 1 Year,Yes,35031,152,224,0
125753,Male,77,1,8,0,1-2 Year,Yes,39644,124,86,0
268663,Female,26,1,29,1,< 1 Year,No,74898,152,128,0
142957,Female,21,1,33,1,1-2 Year,Yes,2630,156,221,0
10239,Male,50,1,28,0,1-2 Year,Yes,35903,26,175,1
151873,Female,23,1,14,0,< 1 Year,Yes,2630,152,99,0
224249,Female,24,1,28,1,< 1 Year,No,44105,152,93,0
74119,Female,22,1,50,1,< 1 Year,No,35395,152,130,0
274705,Male,60,1,8,0,1-2 Year,No,50914,25,122,0
275578,Female,23,1,30,1,< 1 Year,No,25166,152,100,0
210893,Male,21,1,46,1,< 1 Year,No,29060,160,157,0
178252,Male,44,1,33,1,1-2 Year,No,33179,124,43,0
6106,Female,40,1,28,0,1-2 Year,Yes,44234,122,153,1
79084,Female,55,1,45,0,1-2 Year,Yes,2630,157,258,1
178699,Female,26,1,15,1,< 1 Year,No,2630,160,89,0
248660,Female,54,1,8,0,1-2 Year,Yes,42099,26,47,0
85547,Male,24,1,8,1,< 1 Year,No,31309,160,181,0
92334,Male,23,1,28,1,< 1 Year,No,110686,152,84,0
182804,Male,24,1,29,1,< 1 Year,No,40441,152,108,0
354479,Male,38,1,30,0,1-2 Year,Yes,2630,156,173,0
11773,Female,54,1,16,0,1-2 Year,Yes,25520,124,169,0
318278,Female,63,1,28,0,1-2 Year,No,28553,12,100,0
192764,Male,53,1,28,1,1-2 Year,No,35767,26,250,0
